index;x;y;z
544;0.668701;0.157944;-0.114853
545;0.225327;0.124390;-0.170517
546;-0.144028;0.218735;0.004562
547;0.349670;0.374329;-0.243912
548;0.406586;0.914520;-0.190933
549;-0.015244;1.351013;-0.024902
550;-0.202820;1.965866;-0.041351
551;-0.968643;2.346924;0.331833
552;-1.283539;1.812378;0.546478
553;-2.181473;1.706360;0.107330
554;-2.094955;1.472946;0.281937
555;0.734375;1.535980;1.132233
556;-0.603638;2.393600;-0.244690
557;-0.793716;-0.038574;-0.101990
558;0.504257;1.503250;-0.167847
559;-0.438370;0.717255;0.365906
560;-0.369583;1.016953;0.191910
561;0.038757;0.941711;-0.211929
562;-0.338287;0.963394;-0.100662
563;-0.161346;0.970749;0.033691
564;-0.154205;1.000946;0.034195
565;-0.120911;0.966461;0.015869
566;-0.131485;0.965103;0.018921
567;-0.050217;1.003952;0.055237
568;-0.118011;1.012665;0.120422
569;0.057159;1.152679;0.062210
570;0.045135;1.150253;-0.079285
571;0.026199;1.193039;-0.066956
572;-0.036469;1.415466;0.021271
573;-0.019943;1.821289;0.276718
574;0.541336;2.325958;0.312241
575;1.043930;2.052505;0.111664
576;0.070206;1.620621;-0.302643
577;-0.948090;1.210617;0.143661
578;-0.466644;0.645981;-0.297058
579;0.555313;0.062057;0.104858
580;0.350922;0.238770;-0.189911
581;-0.203827;0.114609;-0.092163
582;0.230942;0.279892;-0.170395
583;0.468552;0.628326;-0.253418
584;0.123260;1.005066;-0.051361
585;-0.116837;1.430817;0.018188
586;-0.160019;2.117020;0.079086
587;-1.115829;2.451385;0.169281
588;-1.135239;2.097305;0.417099
589;-2.583923;1.420059;0.466278
590;-1.929199;1.375183;0.636993
591;-0.232132;1.143326;0.725967
592;2.468933;1.531418;0.216125
593;-2.285965;0.752350;0.048172
594;0.798264;0.965118;-0.353210
595;-0.409698;0.816193;-0.106583
596;-0.416107;1.136047;0.330795
597;-0.037582;1.113220;0.123260
598;-0.273590;0.910568;-0.232620
599;-0.190811;1.005127;-0.065216
600;-0.198151;0.998123;0.050644
601;-0.058853;1.016281;-0.029556
602;-0.072723;0.988678;-0.025925
603;-0.054932;0.993088;-0.040741
604;-0.076248;0.980713;0.010956
605;-0.099945;1.016495;0.073730
606;0.060715;1.132523;-0.015701
607;-0.049026;1.264740;-0.035080
608;-0.042496;1.290009;0.076889
609;0.059692;1.609741;0.073425
610;0.425064;2.222229;0.162872
611;0.895035;2.295166;0.350906
612;0.455444;1.652237;0.062668
613;-0.610809;1.322495;0.074188
614;-0.591766;0.952072;-0.284912
615;-0.298752;0.288284;-0.023590
616;0.695496;0.099304;-0.279404
617;0.137955;0.120041;-0.312881
618;-0.133530;0.210938;-0.004791
619;0.337326;0.406555;-0.348007
620;0.277100;0.847092;-0.262802
621;-0.036148;1.285858;-0.036362
622;-0.162003;1.889679;-0.158844
623;-0.522751;2.401093;0.293335
624;-1.499542;1.998230;0.448868
625;-2.530350;1.750107;0.218506
626;-2.382843;1.457870;0.409851
627;0.455399;1.330795;0.531891
628;0.314987;2.119217;0.086334
629;-0.905151;0.060379;0.159531
630;0.765701;0.996719;-0.498672
631;-0.808868;0.700912;0.272598
632;-0.051178;0.997345;0.069580
633;-0.098282;1.037476;-0.023315
634;-0.248077;0.972092;-0.152451
635;-0.226685;1.003235;-0.028976
636;-0.151810;1.008514;-0.014984
637;-0.098602;0.976456;-0.022049
638;-0.083969;0.986176;-0.075867
639;-0.082169;0.974442;-0.062759
640;-0.076477;1.010925;0.021896
641;-0.019760;1.084702;0.089752
642;-0.010651;1.121613;-0.023773
643;-0.035233;1.242813;-0.178009
644;-0.013306;1.374283;0.058487
645;0.014816;1.632889;0.215500
646;0.473770;2.252579;0.199219
647;1.063278;2.148270;0.125458
648;-0.046921;1.683060;-0.063644
649;-0.650818;1.302216;0.156693
