index;x;y;z
652;-0.130188;0.963287;0.014038
653;-0.148773;0.995514;0.084595
654;-0.142242;1.177795;0.164841
655;-0.140839;1.588181;0.248062
656;-0.831131;2.382690;0.201920
657;-0.756531;1.229797;0.114288
658;1.410797;0.802917;-0.656616
659;-0.654053;-0.399551;-0.189148
660;0.042313;0.850784;-0.019226
661;-0.102295;0.920639;0.202515
662;-0.189285;1.603149;0.401581
663;0.999878;1.980682;0.433105
664;1.242767;1.302979;0.429520
665;1.331482;1.250610;0.059662
666;-1.799973;2.097626;0.729279
667;0.679382;1.607468;0.329849
668;0.320541;0.631195;-0.394760
669;-0.369995;1.125381;-0.074036
670;0.215576;1.094055;-0.074966
671;-0.070724;0.979507;-0.002960
672;-0.027573;0.974533;-0.077591
673;-0.131165;0.960190;-0.013596
674;-0.098129;1.073639;0.127686
675;-0.004913;1.054367;-0.085724
676;-0.137619;1.172256;0.121017
677;-0.227951;1.769104;0.166855
678;-1.280075;2.440536;0.163177
679;-0.181915;1.086914;-0.399216
680;0.848099;1.138809;-0.216568
681;-0.703613;-0.226822;0.061966
682;0.314896;0.658966;-0.125778
683;-0.182938;0.916855;0.336624
684;-0.196182;1.874542;0.523483
685;1.407822;1.765656;0.458832
686;1.130890;1.453995;0.300995
687;1.418716;1.022781;0.162140
688;-2.064590;1.498138;0.494278
689;1.008728;1.724533;-0.404037
690;0.549194;0.123688;-1.093185
691;-0.072281;1.404541;0.086136
692;-0.013962;1.041428;0.009674
693;0.048767;0.987640;-0.054459
694;-0.035950;0.935135;-0.075989
695;-0.076279;0.973587;0.015900
696;-0.055389;0.945999;0.072342
697;-0.014923;1.118927;-0.046555
698;-0.100281;1.113617;0.100418
699;-0.023056;1.604431;0.263870
700;-1.049194;2.338684;0.202087
701;-0.265610;1.279388;-0.179871
702;1.069992;0.984421;-0.434357
703;-0.554077;-0.250381;-0.179718
704;0.054871;0.616333;-0.086212
705;0.072311;0.720001;-0.136658
706;-0.125275;1.186249;-0.318710
707;0.950684;2.483109;0.010330
708;1.128448;1.791061;0.062088
709;1.716721;0.994095;-0.120209
710;-0.178528;1.244949;0.931686
711;-0.497803;1.794586;-0.191650
712;0.635452;0.885452;0.563599
713;-0.217163;1.367554;-0.135345
714;0.046463;0.998093;-0.005020
715;0.113251;1.024170;0.007431
716;-0.014984;0.919220;-0.102234
717;0.002289;0.991028;0.052261
718;-0.058304;0.964005;0.069656
719;-0.045731;1.089981;0.038300
720;-0.134628;1.220551;0.107742
721;0.147675;1.406494;0.311951
722;-0.370346;1.933167;0.280472
723;-0.942169;1.446442;0.082489
724;0.986542;1.267197;-0.707077
725;-0.353958;0.435898;-0.232742
726;-0.538239;0.362000;0.051605
727;0.489716;0.825119;-0.070282
728;0.212448;1.291550;-0.386902
729;1.473236;2.004181;-0.099426
730;0.226883;1.383575;-0.501709
731;0.248672;1.082382;-0.644226
732;1.477020;0.838974;-0.374283
733;0.277802;0.124725;-1.264694
734;-0.256958;1.386734;0.978485
735;0.444931;2.558655;-0.255432
736;-0.139191;0.540710;0.266342
737;0.701309;0.955338;0.131088
738;-0.438919;0.883774;0.310516
739;0.165756;0.934982;0.181625
740;-0.199310;0.985168;0.146591
741;0.123398;0.967117;0.223282
742;-0.085617;0.932205;0.186829
743;-0.239304;1.211227;-0.065918
744;0.190994;1.283981;0.221954
745;-0.064255;1.162216;0.144440
746;0.674255;1.074356;0.306549
747;0.760696;1.252365;-0.194321
748;-0.930573;0.799133;0.272385
749;-0.415512;0.676651;-0.110382
750;0.103256;0.998535;-0.028656
751;0.230972;1.101120;-0.045776
752;0.267395;1.142197;-0.120224
753;0.491501;1.102936;-0.026871
754;0.554062;0.987335;0.368515
755;1.568848;0.605225;0.692154
756;0.460754;2.708511;1.064331
757;-0.774277;0.305374;0.697800
758;0.635834;1.319748;-0.014801
759;-0.291519;0.977570;-0.005539
760;-0.002701;1.037399;-0.043762
761;0.055405;0.962891;-0.081528
762;-0.071320;1.004242;-0.027481
763;-0.114807;1.005417;-0.050339
764;-0.067932;0.982239;0.014694
765;-0.098206;1.026505;-0.007034
766;0.179276;1.039536;0.168030
767;0.282135;1.072083;0.027512
768;-0.431808;1.269058;-0.412399
769;-0.054398;0.988953;1.106995
770;0.966385;0.879608;0.570984
771;0.361725;0.849731;0.456360
772;-0.312729;0.868515;0.424561
