index;x;y;z
361;-0.189926;1.613556;0.210754
362;-0.269119;0.619431;0.120651
363;0.219543;-0.043854;0.134827
364;0.244064;0.028015;-0.055984
365;0.108337;0.343964;-0.014725
366;0.030502;0.775070;0.062592
367;-0.258560;1.315674;0.303253
368;-0.335373;1.784866;0.116455
369;-0.406311;1.620667;0.178604
370;-0.842972;1.391068;-0.097137
371;-0.586670;1.169022;-0.051025
372;1.278793;1.796127;0.497345
373;-0.164307;0.963669;0.601059
374;-0.723618;0.747284;0.247284
375;-0.167694;0.912506;0.106705
376;0.021210;1.022064;-0.000763
377;-0.334152;0.876694;0.294495
378;-0.065704;0.994446;0.180405
379;-0.162247;0.969406;0.241302
380;-0.113083;0.993912;0.287277
381;-0.128189;1.002975;0.253799
382;0.027023;1.113861;0.248749
383;-0.296326;1.133057;0.283127
384;-0.201126;1.409790;0.204269
385;-0.036667;1.778366;0.391525
386;-0.022629;1.927216;0.318024
387;-0.072968;0.867081;0.369446
388;-0.115997;-0.397598;0.695221
389;0.189880;-0.037918;0.021851
390;0.143097;0.356476;-0.036453
391;0.089294;0.703644;0.179672
392;-0.168274;1.305466;0.470856
393;-0.383636;1.925583;0.106750
394;-0.640152;1.839661;0.122040
395;-1.271362;1.371216;-0.203308
396;-0.633118;1.404663;-0.480865
397;0.679840;2.982422;-1.298645
398;-0.609253;0.562653;0.911942
399;-0.676712;1.042145;0.418076
400;0.134933;0.982239;0.178314
401;-0.067413;0.909653;0.145767
402;-0.226227;0.873123;0.357727
403;0.070419;1.056488;0.118774
404;-0.144745;0.972839;0.289978
405;-0.101532;1.027588;0.259171
406;-0.109711;1.054138;0.226624
407;-0.189896;1.163925;0.196182
408;-0.260468;1.406448;0.196884
409;0.091690;1.878693;0.529221
410;-0.172791;1.865189;0.284454
411;0.080215;0.764099;0.309082
412;0.029114;-0.476028;0.457352
413;0.268600;0.061325;-0.004883
414;0.150909;0.499283;0.018417
415;0.016052;0.938477;0.039505
416;-0.233856;1.531464;0.205154
417;-0.393387;1.876526;0.188828
418;-0.636307;1.563019;0.186859
419;-0.790451;1.260208;-0.119705
420;-0.648209;0.960373;-0.149918
421;0.681458;0.819626;1.011841
422;0.344543;2.071640;0.148254
423;-0.689316;0.802200;0.425522
424;-0.395706;0.949066;0.417175
425;-0.074432;0.970245;0.228592
426;0.156174;0.974396;0.095871
427;-0.211304;0.873428;0.377609
428;-0.000488;0.991074;0.269196
429;0.022614;1.028580;0.253036
430;-0.127991;0.986832;0.309586
431;-0.068695;1.010925;0.211441
432;-0.075439;1.014679;0.262909
433;-0.365753;0.993256;0.222565
434;-0.282654;1.310074;0.176895
435;-0.237442;1.726379;0.315613
436;0.037521;2.115875;0.514267
437;0.108536;0.910339;0.286087
438;-0.555710;-0.412292;0.574188
439;0.388489;0.211227;-0.205429
440;0.085922;0.332016;-0.064453
441;0.110016;0.639191;0.214249
442;-0.170547;1.255875;0.473419
443;-0.563858;2.158173;0.255951
444;-0.412430;1.817383;0.175385
445;-1.011887;1.447220;-0.192566
446;-0.592438;1.086929;-0.123581
447;1.477478;1.450684;0.468292
448;-0.277847;1.018570;0.542374
449;-0.870926;0.966476;-0.136749
450;-0.269058;0.881958;0.138916
451;0.121048;1.115250;0.011887
452;-0.406525;0.843063;0.393631
453;-0.019775;1.008850;0.125168
454;-0.148117;0.989487;0.219696
