index;x;y;z
669;-0.163239;0.966812;0.225922
670;-0.292877;1.047470;0.276199
671;-0.033554;1.443893;0.154755
672;0.135910;1.506256;0.298080
673;0.915314;1.838028;0.321640
674;-0.696503;1.882324;0.623581
675;0.421356;0.562653;0.029724
676;0.212341;0.336304;-0.156906
677;0.177490;0.412781;-0.091782
678;0.229202;0.788589;-0.140335
679;-0.062653;1.451843;0.154556
680;-0.785187;2.317856;0.453796
681;-1.636551;1.736084;0.759888
682;-1.605972;1.350693;0.484467
683;0.623184;1.254364;-0.346436
684;-2.057083;1.792923;1.540878
685;-0.288574;0.916061;0.323776
686;0.255692;0.923386;-0.188110
687;-0.119110;1.010773;0.310532
688;-0.154785;0.978378;0.243866
689;-0.006317;1.083420;0.231567
690;-0.232224;1.043716;0.197037
691;-0.067810;1.022720;0.260315
692;-0.222214;1.293839;0.097061
693;0.089661;1.447037;0.249283
694;0.959030;1.959396;0.409943
695;-0.629379;2.131165;0.506424
696;0.407623;0.749252;0.130814
697;0.263763;0.346436;-0.062057
698;0.207962;0.408066;-0.074524
699;0.246338;0.763412;-0.102127
700;-0.074829;1.387115;0.153885
701;-0.833328;2.246674;0.477371
702;-1.576141;2.075089;0.663895
703;-1.547668;1.455170;0.480103
704;-0.088730;0.904449;-0.158463
705;-1.329346;-0.137802;1.923325
706;0.256836;0.345154;0.047897
707;0.116745;0.790787;-0.068069
708;-0.211227;1.083603;0.294510
709;0.031189;1.037827;0.298981
710;-0.046448;0.980316;0.180450
711;-0.233810;0.934128;0.249847
712;-0.160858;1.012695;0.214539
713;-0.161118;1.208542;0.219040
714;0.099823;1.422684;0.336517
715;1.039719;2.094360;0.439178
716;-0.597000;2.276535;0.396133
717;-0.154236;0.998383;-0.031342
718;0.384781;0.346939;-0.095093
719;0.099701;0.341492;-0.074661
720;0.178314;0.580490;-0.032486
721;0.069702;1.110825;0.169800
722;0.003494;2.330597;0.201294
723;-1.410461;2.133224;0.861481
724;-1.614044;1.594574;0.443436
725;-0.730637;1.295517;0.000732
726;-0.785782;0.581253;0.032639
727;-0.236969;0.920258;-0.151810
728;-0.022308;0.886139;0.280365
729;-0.342163;1.090561;0.539017
730;0.220627;1.064346;0.141754
731;-0.105789;1.043289;0.304871
732;-0.204300;0.971313;0.185043
733;-0.221848;1.077087;0.274063
734;-0.095901;1.242859;0.192566
735;0.003021;1.271759;0.324692
736;0.191391;1.537628;0.305145
737;0.225952;1.780991;0.056274
738;0.158279;1.278534;0.521957
739;0.264847;0.661789;0.288422
740;0.279251;0.324509;-0.226074
741;0.109390;0.420578;0.014267
742;0.245728;0.786896;0.069504
743;-0.080673;1.496521;0.385300
744;-0.816132;2.287048;0.655655
745;-1.795334;1.945724;0.509140
746;-1.714813;1.573013;0.209335
747;2.505203;0.252289;0.873199
748;-1.249161;0.524353;1.451508
749;-0.062897;0.593521;0.060043
750;0.285919;1.004547;-0.139069
751;-0.109360;1.018799;0.412949
752;0.053314;1.034332;0.170929
753;-0.091461;1.008545;0.285934
754;-0.125351;1.012054;0.182678
755;-0.049820;0.983780;0.313477
756;-0.244125;1.337540;0.133972
757;0.093872;1.463882;0.247101
758;1.102921;2.071869;0.372787
759;-0.453812;2.213257;0.395111
760;0.236893;0.751938;0.045746
761;0.360886;0.292725;-0.021179
762;0.215134;0.362228;0.065308
763;0.219070;0.686829;0.003769
764;0.196671;1.326035;0.247482
765;-0.335785;2.506241;0.590836
766;-1.880890;1.940979;1.186508
767;-1.705917;1.592102;0.284760
768;-0.190231;1.267639;-0.297806
769;-1.603531;-0.061386;2.061447
770;0.003555;0.605194;0.256668
771;0.293396;0.747971;0.039841
772;-0.582474;1.121094;0.559921
773;-0.057373;1.020950;0.034683
774;-0.063675;1.047791;0.226273
775;-0.113647;1.144943;0.112747
776;-0.090836;0.910599;0.247208
777;-0.287186;1.189468;0.333176
778;0.064209;1.545929;0.134995
779;0.880264;2.071121;0.613846
780;-0.183334;2.120972;0.301895
781;0.115005;1.064743;0.230164
782;0.455475;0.320999;0.077316
783;0.038315;0.298019;0.017639
784;0.200897;0.455292;-0.030365
