index;x;y;z
683;1.954865;2.409897;0.989029
684;2.383820;0.913559;0.812759
685;1.578842;1.274109;-0.187057
686;0.162491;1.157990;2.083847
687;0.562317;0.582718;0.886597
688;0.180481;1.074265;0.107376
689;-0.300095;1.052887;0.484741
690;0.033386;0.975601;0.150803
691;-0.059296;0.886688;0.304535
692;-0.029572;0.979553;0.313812
693;0.128723;1.215881;0.134216
694;-0.241394;1.465408;0.147385
695;-0.392075;1.542267;0.104904
696;-1.511398;1.755966;0.800766
697;1.069336;2.177292;0.490601
698;-0.380463;0.914261;0.075684
699;-0.218307;0.221725;0.092789
700;0.128952;0.245972;-0.000580
701;-0.068832;0.543900;0.037292
702;0.188416;1.238663;0.089264
703;0.686264;1.915207;0.556168
704;1.682404;1.836227;0.765900
705;2.363251;0.643616;0.679810
706;-2.394608;4.468201;-3.000031
707;1.255051;2.024551;0.841949
708;-0.298798;1.396637;0.574997
709;0.379135;0.951340;0.041122
710;-0.244339;0.917801;0.565399
711;-0.091934;1.065903;0.132156
712;0.067444;1.007645;0.314240
713;-0.060822;0.962021;0.354965
714;-0.069397;1.091248;0.226379
715;-0.010437;1.452789;0.127380
716;-0.263931;1.412567;0.162506
717;-1.489746;1.734161;0.644608
718;1.312790;2.263687;0.522293
719;-0.383759;0.763519;0.099258
720;-0.330673;0.121628;-0.027130
721;0.229416;0.451385;-0.157623
722;-0.105148;0.618408;-0.024628
723;0.255035;1.171432;-0.075867
724;0.514328;1.826752;0.482315
725;1.682297;1.974350;0.748306
726;2.244568;0.868958;0.723953
727;1.783096;1.093903;0.318878
728;0.290970;0.816940;1.744690
729;0.789215;1.601837;0.182480
730;0.216278;1.040237;0.281921
731;-0.444138;0.981140;0.480896
732;0.098419;0.958710;0.227997
733;0.062805;0.928146;0.261597
734;-0.215332;0.885971;0.408707
735;0.066788;1.170990;0.165939
736;-0.033234;1.467590;0.269165
737;-0.176178;1.634781;0.093658
738;-1.169220;1.765060;0.406097
739;0.216064;1.907013;0.675079
740;0.050659;2.214523;0.402588
741;-0.728058;0.785400;0.206924
742;-0.026505;0.181610;0.051422
743;0.034241;0.540802;-0.105011
744;0.109879;1.072891;0.145920
745;0.295959;1.836456;0.664886
746;1.780518;2.257675;0.919464
747;2.442459;0.596222;0.895508
748;1.360718;1.113632;0.102982
749;0.499329;1.003708;2.573563
750;0.542587;0.969101;1.173752
751;0.336639;1.042206;0.191162
752;-0.097244;1.098190;0.266678
753;0.328308;0.994644;0.153366
754;-0.024582;1.009415;0.241821
755;-0.239655;0.856415;0.392395
756;0.120605;1.260193;0.193283
757;-0.088867;1.346542;0.184189
758;-0.258911;1.506546;0.113602
759;-1.474106;1.862579;0.559113
760;1.242218;2.324387;0.530365
761;-0.408493;1.120087;0.004211
762;-0.353867;0.203369;0.068680
763;0.227493;0.313629;-0.001175
764;-0.144241;0.503265;0.037354
765;0.212204;1.107712;0.072479
766;0.256897;1.904800;0.563034
767;1.748611;2.176651;0.829590
768;2.354248;0.761353;0.645157
769;1.698380;1.029068;0.372314
770;0.512024;-0.535461;2.020065
771;1.502899;1.841156;0.039261
772;0.068222;0.926880;0.361008
773;-0.230591;1.013397;0.331757
774;0.369965;0.936310;0.325256
775;-0.048645;1.014236;0.265305
776;-0.014069;0.921692;0.419205
777;0.115021;1.176651;0.335770
778;-0.136765;1.248306;0.186783
779;-0.089279;1.374100;0.046326
780;-0.717331;1.623810;0.348450
781;-0.481308;1.606522;0.791489
782;0.741837;2.383881;0.724670
783;-0.349213;0.892120;0.443954
784;-0.238602;-0.005142;0.024811
785;0.111023;0.506989;-0.155762
786;-0.008514;0.817703;-0.029556
787;0.319031;1.531555;0.153214
788;0.803970;2.395859;0.865738
789;2.056839;0.888123;1.011215
790;1.954910;0.837982;0.883392
791;0.133911;-0.589737;2.248398
792;2.418915;1.168091;-0.669235
793;-0.177261;0.970352;0.595596
794;0.169540;1.085831;0.309998
